oid,timestamp,rpid,uid,uname,content,likes,replies,correlation_score
1351097913,1709203715,210381497952,35786123,这个东西好麻烦,那么哇哈哈是怎么把水做得这么纯的呢？今天我们一拍即合，前往哇哈哈的工厂探究真相[doge],0,1,0.550295584514062
1351097913,1709203520,210381070448,1652876879,zjm_ZJM,今天我们老师才跟我们说，他朋友拿一千多万的设备测了，自来水电导率是4还是5点多，哇哈哈只有一点多,0,0,0.4571355701334278
1351097913,1709203479,210380996816,2013926139,多吃胖一点,[tv_点赞],0,0,0.18423184611335996
1351097913,1709203367,210380748448,222750642,CFM小肝帝,两块一瓶。。。那要成箱买呢[吃瓜],0,1,0.20321885201958753
1351097913,1709203244,210380490144,1684622154,我秦始皇三连,一块五吧这水,0,0,0.3305569557245223
1351097913,1709203146,210380254752,2699483,TiramisuToo,屈纯氏,0,0,0.20984293625257572
1351097913,1709202939,210379773744,87335466,幼稚园之巅,娃哈哈现在零售都买不到了，基本上都是实验室大宗采购吧[喜极而泣],6,3,0.5433312986608805
1351097913,1709202856,210379502944,4464762,非_想非非想_,懂了。娃哈哈纯净水过一遍纯水机,0,0,0.6151853970062758
1351097913,1709202756,210379264144,49718916,唐松之舞,能不能测一下屈臣氏蒸馏水？,1,1,0.45358850024725567
1351097913,1709202754,210379360624,515543192,鎩燊,大树君,0,0,0.1701591710135995
1351097913,1709202426,210378587424,99778931,行止小痴痴,为啥买不到呢超市,0,0,0.1944368390127579
1351097913,1709202319,210378411328,25697635,哒哒哒哒的马蹄,我第一次喝纯水还是在血透室喝的[嗑瓜子]血透专用，西门子的机器，占了一整间屋子,17,2,0.4279167661863095
1351097913,1709202086,210377790624,4922876,星河林雾,我们医用水蛭喝的就是娃哈哈,0,0,0.5504537084393749
1351097913,1709202052,210377737856,1511749,少年你的节操,"这个瓶子的塑料材质应该是的非常稳定的。
仁怀市茅台镇打样品酒，行业默认优先用娃哈哈瓶子。如果用东方树叶之类的塑料瓶打样酒，一个小时就变味了。",48,3,0.36749518978830054
1351097913,1709201793,210377216608,432475391,星璇灬,有钱用怡宝，没钱娃哈哈,0,0,0.49839824488327816
1351097913,1709201622,210376809536,24430496,Elvis-Kris,多老的梗了还在玩..,0,0,0.11259368806270952
1351097913,1709201572,210376730272,97742618,xiamen毛毛,金相实验室里不仅有娃哈哈，还有农夫山泉，冰露，茶π。,2,0,0.52620189082566
1351097913,1709201523,210376470128,382574668,VikingSIX,据说娃哈哈的色谱柱，走出来除了水的负峰，就是一根直线，娃哈哈除了水，里面真的什么都没有,0,1,0.49315521423554104
1351097913,1709201006,210375397664,64064004,放逐与芙兰J,两块钱的娃哈哈，还要啥自行车,0,0,0.38430267065053575
1351097913,1709200865,210375131264,14164404,OO夏日红烧肉Q,水龙王为你点赞，枫丹的水话说。。。。,0,0,0.30100499279108534
1351097913,1709200516,210374236848,2107482108,砍不烂的猪,娃哈哈的确纯，夏天把娃哈哈和农夫一起冻，娃哈哈先冻好，我开商店的,2,0,0.40807798633432596
1351097913,1709200507,210374293696,229577862,尘封沦欤,实验室不是5L一瓶起步吗[doge],0,0,0.3913296645501596
1351097913,1709200475,210374327200,96444368,丿Ster灬記憶,我不搞科研，但是我做环境监测，有次纯水机挂了，也是用的娃哈哈,0,1,0.5354140573848813
1351097913,1709200428,210374135968,409827394,阿巴巴阿抱抱,我姥姥在家的呼吸机也是用的哇哈哈纯净水,0,0,0.5066713504065673
1351097913,1709200230,210373788480,10504929,greta0711,这个全国大学是不是都知道,0,0,0.22753103347528145
1351097913,1709200097,210373463088,511507838,改变TMD,批发不到1块一瓶吧，拼多多19.9就一箱24瓶，批发估计更便宜,0,0,0.2931309075223128
1351097913,1709199720,210372675840,235091695,alps-mb,娃哈哈纯净水生产流程，自来水，过碳滤，机滤，紫外光，二级，一级反渗透，平时喝的饮料一般都要加热，多数只用二级水，一级只用在纯净水生产,3,0,0.564383519347149
1351097913,1709199671,210372587712,25676901,归去来兮-88,我们用的是雀巢的蒸馏水，而且如果做一些标准试剂，得用MilliQ超纯水机过滤。,0,0,0.5213495656295287
1351097913,1709199630,210372560704,1477309776,卧符勒,不是一块一瓶吗[脱单doge],1,0,0.16922409586111356
1351097913,1709199286,210371808560,1827348590,聪明的哈批龟,大学生:啊，99成稀罕物[支持],1,0,0.2861343709810578
1351097913,1709199250,210371714624,86853097,CurryPuffs,肯定比不上纯水机直接接出来的水，但肯定比不知道被哪个小笨蛋污染了的喷嘴里喷出来的强,1,0,0.4393836848953077
1351097913,1709199233,210371647152,6349962,TI8_PSG-LGD,主要用的是去离子水,0,0,0.4807853885682351
1351097913,1709199205,210371595024,516477090,A_iryz,感谢娃哈哈,0,0,0.4256156079209479
1351097913,1709199177,210371610544,28350,沉沦忆者,"昨天做实验刚买了两瓶娃哈哈[笑哭]，纯水机滤芯不行了，电阻率达不到，只能买娃哈哈。
等级低一点的纯水机几万就够了。",0,0,0.5728516136747146
1351097913,1709198930,210371128928,364944858,Exp_i2Pi_二1,十五斤，三十块[doge],1,0,0.11477926922322931
1351097913,1709198822,210370897216,435090046,小屁孩儿xx,哈哈水无敌,0,0,0.33562003482157693
1351097913,1709198814,210370854240,260680965,布丁酱是耶耶,我们是屈臣氏,0,0,0.1835044700680453
1351097913,1709198726,210370673472,8888457,苏琴智C,昨天在大超市买了一瓶，居然只要1.6，比在便利店便宜多了。,0,0,0.23586064398437293
1351097913,1709198597,210370317600,1528061459,伊莱doge,我终于知道在学校里给老师搬东西为啥老是发哇哈哈矿泉水了，因为我上课的教室就在实验室旁边[笑哭],12,4,0.41359197362294897
1351097913,1709198331,210369938608,188178746,Oct-Sky,有一次小孩要去做检查，要留晨尿，留了尿还得坐高铁将近一小时去省会，肯定的找个容器装尿。身为工科生出身的开始想用什么容器装合适，晨尿这东西可多可少，不可能用晨尿润洗，小孩子又控制不好，搞不好还没等润洗完一泡尿就全尿出去了。最后跑了4家大大小小的超市和商店，终于在第5家买到了娃哈哈纯净水，用纯净水瓶子装的尿样[OK],1752,18,0.49188878300888267
1351097913,1709197768,210368824576,499185338,被瞧疯,超纯水机,0,0,0.5783752469289779
1351097913,1709196828,210366996688,3461569350469682,至尊貔貅堡堡,屈臣氏不好吗？,0,0,0.1685958511030442
1351097913,1709196652,210366722640,111582003,欧吉桑的凌,[思考]“稍加思索”“去纯水机那喝了一口”“难喝”“差评”,0,0,0.41785111055872176
1351097913,1709196258,210365827632,39897566,改名字什么的的好烦,国产不用20w哦,0,0,0.2536363559010932
1351097913,1709195863,210365164816,542291987,bili_48432178742,反正比比山竹醇纯[害羞][害羞],0,0,0.33164252146392637
1351097913,1709195859,210365092032,415459881,我是雍和你别怕,那个动不动就坏的纯水机，真是噩梦,2,0,0.5200070658033141
1351097913,1709195423,210364483024,2081074780,ks0614,我们老师用的怡宝诶,0,0,0.28980817087858224
1351097913,1709195288,210364179120,440716242,四天对四月,不是1.5么,0,0,0.19182600428244265
1351097913,1709194931,210363351120,103267233,一刻不停-,我们用怡宝[doge],0,0,0.24889767103738944
1351097913,1709194804,210363286432,419317389,Victor_Grant,@20034215765_bili [嗑瓜子],0,0,0.19782508804546722
1351097913,1709194777,210363229824,76519777,就问你还有什么昵称没人用,新一任代言人,0,0,0.1743425776155268
1351097913,1709194670,210363001408,4238864,Lelis-神河木马,那你们不行啊，我这实验室直接请丁真过来[滑稽],0,0,0.3101017736375115
1351097913,1709194306,210362300944,6186508,Irvine欧文,最不喜欢农夫山泉，最喜欢怡宝,0,0,0.3033642517068592
1351097913,1709194260,210362271904,177978473,生先野树,我们学校之前在22年封宿舍里面的时候学校每天发水发的就是哇哈哈[笑哭],1,0,0.379036711197579
1351097913,1709193961,210361772560,106647503,你好小易,省流: 两块钱自行车,0,0,0.22542014321968237
1351097913,1709193778,210361400400,689572699,東谷蠢太,互,0,0,0.09773396254065739
1351097913,1709193652,210361167744,393850146,猫猫头可爱捏-,我们实验室有，出水太慢，等待时时最煎熬的,4,0,0.4291910665084076
1351097913,1709193255,210360565776,1249290642,浅笑未歇,还真的是,0,0,0.13676366956592623
1351097913,1709193204,210360374464,13437974,Rrrfry,做检测的也喜欢用哇哈哈和屈臣氏[doge],0,0,0.40584276539918246
1351097913,1709192815,210359769264,174386989,跟shadow说晚安,我感觉娃哈哈比农夫山泉和康师傅都好喝[微笑],0,0,0.5004274976317813
1351097913,1709192682,210359499552,173948053,mmmm--Y,有纯水，也有超纯水机,0,0,0.5835044550017355
1351097913,1709192480,210359224784,252526493,滚去学习早点睡觉,@娃哈哈,0,0,0.4382406731010065
1351097913,1709192354,210358999152,390126104,lmklmk旻,[笑哭][笑哭][笑哭]水处理专业，纯水从我们实训的仪器上出来，做实验都从机器上接,0,0,0.4935803715055599
1351097913,1709192306,210358856624,24200435,再也不帮凯的伽古拉,但我感觉娃哈哈的水和的很舒服,0,0,0.5548384489238458
1351097913,1709192261,210358830400,244777981,朝阳池浅浅,娃哈哈：我不是水神[妙啊],0,0,0.4128013500544741
1351097913,1709192077,210358456336,347186576,鲁的树人,本科期间就用的娃哈哈，动态至今未删。[笑哭],0,0,0.42564567975338635
1351097913,1709191807,210358040128,416592325,硕博PhD在线辅导,[打call][打call][打call],0,0,0.15629806432325283
1351097913,1709191718,210357963552,55354636,阿贝尔Abel,哈哈，太有感触了，我们仪器分析时就用娃哈哈纯净水[偷笑],1,0,0.6601988746747935
1351097913,1709191351,210357373280,288612980,z再胖三斤,我知道北大化院也用娃哈哈[嗑瓜子]舍友做实验用的。,0,0,0.5154112459006606
1351097913,1709191349,210357300656,16013944,食我咸鱼突刺啦_,其实还行，1100块一升，差不多170刀，不算特别贵，我们lab用的是Invitrogen的DEPC- treated water，也差不多这个价格,1,0,0.4320200954826741
1351097913,1709191099,210356966576,277566573,哈里波特别大大大大,我爸他们系的实验室里的纯水制造机坏了 最后还是只能用哇哈哈,0,0,0.5440203398151767
1351097913,1709190463,210355861520,497631517,桐崎千千棘,力宏,0,0,0.19672012384931223
1351097913,1709190336,210355629120,123573647,遨游的G,以前miliq20万一台，还不算滤芯，我们以前一年没换芯，PCR都做错了,1,0,0.42497634834421927
1351097913,1709190213,210355397984,17619068,空白不是一个人_,好奇娃哈哈工厂怎么做到的[笑哭],0,0,0.4246543961521817
1351097913,1709190124,210355310096,205365770,vip中ppppp,据说好多实验室都在囤娃哈哈纯净水，怕宗庆后走了以后标准降低,5761,62,0.5830520061842974
1351097913,1709189686,210354538320,178405554,四野笔迹QAQ,要是我们实验室也有就好了[大哭]最近纯水机才坏了,3,0,0.4723762503919591
1351097913,1709189611,210354435952,504620455,中国摸鱼协会会长,我们都是纯水机要是真娃哈哈就好了，不用喝他旁边烧的热的一批的开水[星星眼],1,0,0.4829439822134493
1351097913,1709189529,210354157680,23485077,RB手臂怎么又down了,我们厂用的洗芯片的超纯水，有次没处理好电阻太大了损失了2000w,0,1,0.4804685413658172
1351097913,1709189209,210353771792,16379070,光轲,服您呐：我真不是水神,0,0,0.21612727841574958
1351097913,1709188281,210352075328,226793686,喵喵的大树,你们别说了，我真的怕哇哈哈涨价,0,0,0.38121952141487003
1351097913,1709188262,210352066240,447539748,舞花弄墨,纯净水好喝吗[笑哭],0,1,0.5313062620532344
1351097913,1709188231,210352051904,672728001,-孤独雪-,其他常见品牌为什么不测？不严谨啊,1,0,0.27297664782144765
1351097913,1709188162,210352087440,29357756,青锋三尺不伤人,倒半瓶，喝半瓶[doge],0,0,0.21069344992515815
1351097913,1709188107,210351893568,631200703,空慕雨,但是娃哈哈真的不好喝，反正我喝不习惯，就像康师傅的水，反正我不搞科研，一块钱一瓶的润田和五指峰我直接笑嘻嘻,0,0,0.4870524082048588
1351097913,1709188052,210351921440,37060554,海贼王wbl,不是，农夫和怡宝你也没测啊，为什么一定用哇哈哈呢，这玩意儿平时买水都不买的,0,0,0.43198368545799665
1351097913,1709187988,210351656400,906610,街边路牌,我们这9块9  12瓶，一直买娃哈哈,1,0,0.4042624699935696
1351097913,1709187278,210350462432,23400024,鸡蛋实验猿,hplc最佳搭档，除了超声仪，抽气泵跟沙星过滤器0.45μm过滤膜以外[doge],0,0,0.34358593796552245
1351097913,1709187223,210350314560,662169761,VVA老爹,我们微生物实验室只能用高大上的纯水机了，一栋楼用，哇哈哈多少都不够。,0,0,0.48906502983778166
1351097913,1709187125,210350216880,44037455,cb86915908,不是一块吗,0,0,0.059165976766959026
1351097913,1709187036,210350123536,1126542303,芷萁兮荷屋呀,初中的时候，18，19年，这个在我们那里买1.5，当时学校卖的水，一块的不好喝，牌子没见过，我感觉有股消毒完残留的味道，两块的喝不起，都是三块直接买两瓶娃哈哈，但是从初中毕业之后就很少买了，不知道是不是因为不经常买感觉见到的也不是很多了,5,0,0.4210935144585113
1351097913,1709186935,210349900864,350300627,存在的Utopia,纯水机校准？测一测娃哈哈先😋,1,0,0.5954281625298086
1351097913,1709186696,210349492624,31387730,iceburg0789,拿一瓶哇哈哈，蒸馏以后，是不是就更纯了，或者哇哈哈用纯水机过滤，是不是又纯上加纯了,1,1,0.6491237211079646
1351097913,1709186679,210349424624,514441823,我只能看看,水纯就是对人体好？,0,0,0.4629270672689687
1351097913,1709186640,210349401392,29798993,看我一直送,现在纯水机没那么贵吧,0,0,0.6312440460254796
1351097913,1709186134,210348462464,10887690,touchmii,怡宝怎么样，喝起来有甘甜味感觉加了什么微量元素,0,0,0.324567690497651
1351097913,1709185996,210348344960,357429779,嘟嘟小费事儿,即答：纯水精灵很难形成[doge],0,0,0.3904973374067332
1351097913,1709185897,210348116512,187971744,蘇不弃,怪不得最近娃哈哈都看不到了,0,0,0.387547088819195
1351097913,1709185881,210348057440,441189884,五月一定要吃饱啊,[捂眼],0,0,0.10987168348382116
1351097913,1709185721,210347809024,3493080374184253,李昇铭,因为细菌病毒都比水分子大，所以用净水器过滤出来的水，不用烧开，喝了也不用担心生病，对吗？,2,3,0.33877355508275425
1351097913,1709185592,210347485712,441785747,K神君,在超市很少看到是因为都被实验室包走了？[喜极而泣][喜极而泣]你说有没有可能是赛道太饱和竞争不过呢[喜极而泣][喜极而泣]给我乐的,0,0,0.3426255629657314
1351097913,1709185526,210347440928,1432566817,北征已存在,很牛逼，但是隔长春有泉阳泉绝对不喝哇哈哈,3,0,0.3808221720204991
1351097913,1709185391,210347112336,1171474152,实验我不会做啊,离谱的是娃哈哈居然比我们实验室超纯水机里出的水还要纯[微笑],4140,26,0.6828008224328433
1351097913,1709185324,210347004896,2011868302,怂怂怂怂怂松鼠,好神奇，毕业论文里面用的水就是那个设备里面出的水，当时还很好奇，这水都是专门的,0,0,0.47231598953962955
1351097913,1709185225,210346776768,33821901,梦幻首席铲屎官,"化学生:
基本就是哇哈哈和屈臣氏
插个笑话：
有天公司来接待，突然发现没接待矿泉水了，临时跑我实验室薅了箱屈臣氏…md气死",238,11,0.4610582157541315
1351097913,1709185132,210346551648,394214238,梦理芬希的五百彩铅,[doge],0,0,0.07345323114448515
1351097913,1709184870,210346063424,15603270,栋感光波,纯净水，一个是纯化，一个是净化，这俩一个是去除大颗粒的杂质，一个是去掉水中溶解的东西，在专业的我就讲不出来了,0,0,0.5195356969491994
1351097913,1709184772,210345833680,286621882,ノーキ,不是8毛一瓶吗？,0,0,0.17808677296088846
1351097913,1709184766,210345829488,603235042,河南人以拾为天,我们学校实验室用的屈臣氏[doge],1,0,0.4055548154208214
1351097913,1709184523,210345407824,11223610,默旭,这还真的是，大家可以看看自己加附近的超市，还有卖哇哈哈的吗，很少了，据说各大院校都从渠道商那大批量进货，能卖到超市的少很多了。让每个院校甚至每个实验室配纯净水装置，几十万的设备费真的会让人头疼，但是两块钱一瓶的哇哈哈，渠道商那进货再便宜点，真的是救命的东西了,3658,70,0.5885243716673827
1351097913,1709184490,210345463664,17293319,闲庭晓阁,哥们就做过纯水 一套设备不止20万[doge]不过娃哈哈真的好喝 我感觉有点甜甜的,1,0,0.5038334763332396
1351097913,1709184482,210345379856,8654360,江寻山,去年买了小米水暖毯，第一次加水水位正常，可能是水管道里有残留的测试的水，第二次加的娃哈哈，加满了一直显示水位低，加了一瓶盖自来水好了,0,2,0.4264709220032452
1351097913,1709184195,210344776128,3493293499353459,刀锋纞血,up在哪儿？我想跟你们实验室提供水[doge],0,0,0.43799439458138006
1351097913,1709184032,210344379824,438722268,兔山衫,怡宝怎么样嘞,0,0,0.25475288065180973
1351097913,1709184027,210344498512,14995512,贼A贼A,哇哈哈再烧一下呢？,0,0,0.31416387283114167
1351097913,1709183850,210344095968,36765158,风过幡动,[doge]2块是市场零售，超市里9.9一提12个,1,0,0.17571912462539627
1351097913,1709183806,210343903728,110179132,在下混元霹雳手-,小白不懂就问：烧开蒸馏能不能提纯[喜极而泣],1,3,0.42722730487160787
1351097913,1709183612,210343559024,395609760,花卷很卷卷,懂了，怪不得买不到哇哈哈水。（全都被你们拿去做实验了！！！）,20,0,0.5384106684042631
1351097913,1709183610,210343621056,239894807,中不了奖不改B站网名,记得好像1块1瓶。？,0,0,0.23116290465487171
1351097913,1709183548,210343353008,283301371,IllyasvielDAZE,我这是中了幻术吗，感觉这几天同样的内容看了四五遍[初音未来_害怕],0,0,0.1438965093921027
1351097913,1709183522,210343466544,1737551,大攻麻奥,我们院还是用的纯水机,0,0,0.5345376155081164
1351097913,1709183373,210343067232,403707832,打字机TypewriteR,哦哦哦哦！下次用哇哈哈洗胶卷！,0,0,0.35194113743156274
1351097913,1709183314,210342930944,626500849,KosTon888,我家桶装水用的娃哈哈，tds显示3,0,0,0.506121077899288
1351097913,1709183255,210342817984,398808745,鼊饑,嘴挑的我感觉娃哈哈跟农夫没味道，喝别的水嘴里面喝完总有股说不上来的味道非常奇怪,0,0,0.488139067912337
1351097913,1709183175,210342678576,524942290,wuxiness,有大包装的吗？,0,0,0.21431127918621273
1351097913,1709182878,210341977440,540383,不要慌_问题不大,有没有大佬测一下家用的RO净水器出来的水有多纯,0,0,0.5262350164969679
1351097913,1709182751,210341660720,3494355870419172,D的宇宙,纯水机最费得还是滤芯，换一个一万。,0,0,0.6498763480151575
1351097913,1709182677,210341607296,93623494,回天究竟几时出,一块钱一瓶的润田可以吗,0,0,0.2621959749721371
1351097913,1709182341,210340889504,22588183,kiddting,之前在一家第三方实验室工作，他们就用娃哈哈。,2,0,0.5920557584663624
1351097913,1709182317,210340752240,433837728,小夫不尖嘴,又喝又用，,0,0,0.24274960308412885
1351097913,1709182214,210340570960,351791129,雨天做梦,我这里有卖一块钱一瓶的,0,0,0.2718574477886538
1351097913,1709182162,210340433104,302218041,派大星语录,问一下啊，娃哈哈的水是无菌水吧，那是不是无酶水呢，能不能用于RNA实验[tv_疑问],0,0,0.5483701310653796
1351097913,1709182142,210340303536,291019982,晴渊せいえん,我更好奇20w的机器能不能产超过20w瓶500ml的超纯水[doge],2,1,0.40801671097983006
1351097913,1709182081,210340210240,433515904,两物质的量沈梦溪,@已经八点了 我去,0,1,0.07894109230492377
1351097913,1709181998,210339917216,1537525976,油渍责怪伍,我在梦里和位小孩子子安在太原湖旁钓鱼，我问她怎么这么小就出来钓鱼了，她没回答，我问她你多大了，她没回答，我问她你家住哪，她指了指不远处的工厂，她把底下箱子打开，拿了个神秘东西要递给我，上面没有文字，请问我该怎么办,2,0,0.1915243522898251
1351097913,1709181982,210339903888,41831254,SM粉,以前用的乐百氏,0,0,0.22432247688551413
1351097913,1709181651,210339296400,13540698,通天彻地余七安,哇哈哈分析纯,0,0,0.43761150914930047
1351097913,1709181571,210339085232,428236563,小龅牙呵呵,2块？我们那里九毛一瓶[墨镜],0,0,0.19523688004881953
1351097913,1709181446,210338749920,393526949,绿杨阴里听阳关,哇哈哈好用，纯水机难得等，有时候要的得多了接半个小时的水。[doge],3,0,0.4707122758547885
1351097913,1709181372,210338602528,10817204,绝版青江,我去我们实验室纯水机一直开着我还以为很便宜……,2,0,0.5643692526638611
1351097913,1709180798,210337228896,4001258,蘭斯_sama,20 万夸张了，几千万把块的水机就能制出电导率 10 左右的超纯水，主要是耗材得一直换，长期投入大,0,2,0.5433321701942476
1351097913,1709180693,210336991504,31866376,在下王帅博,就凭他两块钱一瓶，实验做不下去我都说他好,2,0,0.321658963403191
1351097913,1709180664,210336843440,424117427,-梦飞-,@过目-难忘 @零点九的循环,0,0,0.13349771202348223
1351097913,1709180654,210336964080,392111460,叫我纸乔君,性价比啊性价比,0,0,0.30982320630300664
1351097913,1709180473,210336373264,1433825953,EVA零号机驾驶员绫波丽,净水器20万,0,0,0.4884741949856412
1351097913,1709180453,210336356880,436210582,快儿团,是不是广东喝怡宝的多,0,0,0.2558347197188417
1351097913,1709180395,210336293184,34823760,青龙鬼八夜丶,好奇超纯水喝起来是什么感觉[思考],1,0,0.5128189403060806
1351097913,1709180376,210336278384,8537072,Api世界第一可爱,"单从饮用的角度看，儿时炎夏的午后，一瓶冰冻的娃哈哈是我无法忘却的回忆，那瓶水真的好甘甜解渴，怎么喝也喝不完，最后剩下一块冰在薄薄的塑料瓶里晃来晃去。
我讨厌喝0度以上的饮料，可是越来越多和常温无异的立式饮料柜代替了饮料冰棍混着放的卧式冰冻柜，而且现在商店里很少见娃哈哈了，基本上只有康师傅农夫怡宝冰露百岁山这些......如果有的卖，我很乐意喝一杯结冰的娃哈哈，无论春夏秋冬。只不过现在这瓶娃哈哈没有儿时那样耐喝了。",0,0,0.41713170757073625
1351097913,1709180355,210336261616,3493140260457153,用户1857,我也喜欢喝纯净水，比起法国那个矿物质水好喝多了，而且还便宜,1,0,0.46156593617867875
1351097913,1709180322,210336160128,352157468,一个小蛋挞啊,你们这帮做实验的别过分，我们这种小城市都看不到娃哈哈了。[笑哭][笑哭][笑哭],1,0,0.4740091744382488
1351097913,1709180242,210335874256,435929504,闻声忒牛,色谱纯没问题,0,0,0.3333685532176219
1351097913,1709179984,210335335472,357680167,猫雷NyaRu-OfficiaI,还以为接商单了,0,0,0.12980651410932034
1351097913,1709179882,210335095968,111825344,逛客258,几年前还是1.5一瓶呢，不记得有没有1块一瓶的时候了,0,0,0.24102720623879187
1351097913,1709179743,210334713744,11079109,wobushiCT,刚好我也是干纯水这个活的，所我≈毕导。[呲牙],0,0,0.36872034058045583
1351097913,1709179066,210333452768,110942975,_I-C-E-Y_,毕业论文里用的材料写的公司都是娃哈哈,3,0,0.4485932754883539
1351097913,1709178903,210333131424,411720506,种花家的兔子00,买我们，江西的润田吧，才一块,1,0,0.24509278061650738
1351097913,1709178778,210332771888,1233375553,拂拂君君多少音11,还有农夫山泉和怡宝[微笑],0,0,0.3118441811485647
1351097913,1709178435,210332127296,3546385347513319,BlackHole417,说实话娃哈哈到底是喝的还是用的啊,0,4,0.4771739001437956
1351097913,1709178422,210332119728,441647453,鹿的梦想,"我只喝怡宝，其次娃哈哈

今麦郎1块得有黑色标贴得也不错[吃瓜]",0,0,0.3702575438000286
1351097913,1709178239,210331733376,1976682857,VanillaTwilight,哇！哈哈。,1,0,0.29434864976157266
1351097913,1709177811,210330878992,24289467,少年惨遭八名男教师轮,用来当HPLC的流动相就很不错,1,0,0.38796242817031085
1351097913,1709177252,210329903536,3494357992737137,一直被双标的恩多,《王力宏传奇之我不是水神》,0,0,0.20148003119903057
1351097913,1709177172,210329852688,275327322,某欧皇的幻想杀手,盲目崇拜,0,0,0.0638639573514158
1351097913,1709177099,210329647936,401814250,Flying_cavy,不光能跑液相，还能做透析！,0,0,0.3111816887823383
1351097913,1709176511,210328527648,1468112852,娄佳磊,如果娃哈哈不生产这种纯净水了，是不是大部分实验室都要倒闭？,1,1,0.6113445645822133
1351097913,1709176394,210328231296,49132035,洋葱奥妮丫,谁说2块1瓶[无语]25块钱24瓶好吧,21,4,0.275416215387592
1351097913,1709175955,210327472736,236630651,杰杰moil,大逆转的bgm诶,0,0,0.11065563218070587
1351097913,1709175882,210327334288,300261541,撅小冰,我老师用的还是很古老的机器制备三蒸水，自来水蒸馏后冷凝，再蒸馏再冷凝，然后再蒸馏再冷凝，最后花费很久和很多电得到一点点,0,0,0.4715653460786574
1351097913,1709175798,210327282736,385164376,树风者也,科研人员真的多,0,0,0.28933537731917364
1351097913,1709175625,210326798368,84113717,波风-D-水门,十年前用角膜塑形镜，要求用纯净水，那时候就选的娃哈哈[doge],1,0,0.4901738755395267
1351097913,1709175387,210326468176,382280202,开心的馬騮,实验台下面不是垃圾箱就是一大桶哇哈哈,0,0,0.3736839893731809
1351097913,1709175202,210326126304,16836748,图文店学徒,怡宝和农夫山泉的值是多少？,0,1,0.30783136934283983
1351097913,1709175160,210325995120,512315210,锅巴配绿茶,将一个我真实的经历验证哇哈哈纯度，去年大一期末完回新疆，买的火车票然后水的买在车站买的哇哈哈因为就他最便宜然后喝了一天，因为不咋吃太甜的然后第二天直接低血糖给我干昏迷了，最后倒下后边上哥们给了个糖果吃一下就好了然后那之后火车必买绿茶也是没再碰到自己低血糖了。[doge][脱单doge][妙啊],94,28,0.3578003128284876
1351097913,1709175045,210325889024,251896468,vfear,1.4…比我公司用的纯化水制水机出的水电导率还低！！！,0,0,0.4986133417878595
1351097913,1709174762,210325477984,6954863,繁华永不落幕,纯的稳定,0,0,0.2496821777803786
1351097913,1709173892,210324088080,4538754,YCeline,想问怡宝可以用吗，不行下次我也换哇哈哈，就是我这哇哈哈没那么好买到,0,1,0.309613142778611
1351097913,1709173760,210323862864,430724642,Lessismore94,毕哥，为啥你叫毕的二阶导，而不是三阶四阶五阶，能不能出一期二阶导的日常应用相关的视频,1,0,0.14182010961124303
1351097913,1709172916,210322424816,43057495,季小伞,我们实验室摆满了娃哈哈[笑哭],0,0,0.5787362112543298
1351097913,1709172533,210321756048,326261312,-阿瓦达肯大瓜-,但是用纯净水洗实验器皿感觉还是有点奢侈,0,2,0.447132892887235
1351097913,1709172344,210321434512,179841756,差亿点成仙的汪,屈原来不如娃,0,0,0.22951876761072193
1351097913,1709171683,210320508448,246942030,十三和狗蛋儿,我一直觉得哇哈哈喝着甜的,0,0,0.3480752908930653
1351097913,1709171613,210320384480,2525786,梦恋樱,娃哈哈，分析纯。,0,0,0.4588585515467396
1351097913,1709171268,210319883408,192882693,香鹅酱,水是剧毒的[doge],0,0,0.3108131226771687
1351097913,1709171106,210319647776,260232061,实验室里的炼金师,对我实验来说，硝酸银就是检测水的标准[doge]，水好水坏，搅拌进去立马见颜色分晓，只有娃哈哈满足了,18,0,0.5838697052649732
1351097913,1709170837,210319310256,388360787,Cavenfish,太！太！太！[脱单doge],0,0,0.09690743355540292
1351097913,1709170433,210318753792,34046093,轟ネネ,怎么老有人说超纯水不能喝[辣眼睛]要不你喝之前吐口唾沫进去？那就不是超纯水了,0,0,0.43688575506569793
1351097913,1709170391,210318604944,319439276,秋風月涩,我天天喝哇哈哈纯净水[doge],0,0,0.49769194921594817
1351097913,1709170233,210318422960,35225719,infinite2016,我们用得屈臣氏,0,0,0.2941050163515367
1351097913,1709169610,210317560496,454911488,风雨时晴暮云天,懂了，可以防冻液用[脱单doge],0,0,0.24345501417303989
1351097913,1709168800,210316392032,68125708,会读书的哈士奇,微塑料会影响实验结果吗,0,0,0.3416526719991188
1351097913,1709168721,210316427008,670942043,bili_41628873737,娃哈哈不是纯的问题，真要纯的话超纯水机子出来的比娃哈哈是好的，但问题是娃哈哈真便宜…工厂出来的东西就是便宜。,4,1,0.61214486870815
1351097913,1709168606,210316217888,3493258449652007,Aurorum_Studio,纯水机贵是一方面，慢是真慢，我们实验室纯水机只要有人值班就一直开着接，平时实验也省着用，才将将满足实验需求[笑哭]，不知道是纯水机都这样还是大导当初没买更高效的（雾,1,0,0.5573889225565261
1351097913,1709167944,210315389792,4895673,家养的皮卡丘,才发现bgm是大逆转 投币了,0,0,0.15996263065384853
1351097913,1709167931,210315275456,30737797,睡神川,娃哈哈纯净水，性价比的神！,0,0,0.6418313582029608
